time,id,com_1,com_2,area,surface
3600.0,0,9.735294118,17.23529412,208.066609,34.0,64.0
3610.0,0,9.03125,17.65625,211.8066406,32.0,64.0
3620.0,0,9.366666667,17.63333333,214.6688889,30.0,60.0
3630.0,0,9.787878788,17.36363636,212.0863177,33.0,64.0
3640.0,0,9.575757576,17.03030303,200.8778696,33.0,62.0
3650.0,0,10.08333333,17.02777778,206.7299383,36.0,64.0
3660.0,0,9.75,16.9375,200.4414062,32.0,62.0
3670.0,0,10.375,16.84375,205.6025391,32.0,60.0
3680.0,0,10.4375,16.3125,193.0390625,32.0,62.0
3690.0,0,9.909090909,15.84848485,175.3039486,33.0,62.0
3700.0,0,9.838709677,16.90322581,200.5837669,31.0,62.0
3710.0,0,9.352941176,17.05882353,199.1868512,34.0,64.0
3720.0,0,9.787878788,17.09090909,204.8714417,33.0,62.0
3730.0,0,9.3125,17.46875,209.6298828,32.0,62.0
3740.0,0,9.1875,17.1875,200.8203125,32.0,62.0
3750.0,0,9.233333333,16.03333333,172.1888889,30.0,62.0
3760.0,0,9.444444444,15.94444444,172.3117284,36.0,68.0
3770.0,0,8.909090909,15.90909091,165.9256198,33.0,64.0
3780.0,0,9.212121212,15.27272727,154.2405877,33.0,64.0
3790.0,0,8.64516129,15.22580645,147.5962539,31.0,64.0
3800.0,0,8.285714286,15.65714286,154.2563265,35.0,66.0
3810.0,0,8.40625,15.53125,152.3847656,32.0,64.0
3820.0,0,8.84375,15.75,161.5244141,32.0,64.0
3830.0,0,9.181818182,16.18181818,175.2479339,33.0,64.0
3840.0,0,9.529411765,15.05882353,152.8719723,34.0,64.0
3850.0,0,8.882352941,15.5,156.0873702,34.0,64.0
3860.0,0,8.375,16.34375,171.5087891,32.0,64.0
3870.0,0,8.294117647,16.14705882,165.9904844,34.0,64.0
3880.0,0,8.03030303,15.51515152,148.8420569,33.0,64.0
3890.0,0,7.838709677,15.09677419,137.8740895,31.0,62.0
3900.0,0,8.5625,14.875,139.0820312,32.0,64.0
3910.0,0,8.264705882,15.38235294,147.7456747,34.0,66.0
3920.0,0,8.352941176,14.76470588,134.8269896,34.0,64.0
3930.0,0,8.272727273,14.63636364,131.3884298,33.0,62.0
3940.0,0,8.5625,14.75,136.3789062,32.0,62.0
3950.0,0,8.625,14.34375,128.3837891,32.0,62.0
3960.0,0,8.272727273,13.81818182,114.6528926,33.0,62.0
3970.0,0,7.676470588,14.29411765,119.4852941,34.0,64.0
3980.0,0,7.84375,13.4375,103.8408203,32.0,64.0
3990.0,0,7.903225806,13.5483871,106.4068678,31.0,64.0
4000.0,0,7.21875,13.59375,102.4003906,32.0,64.0
4010.0,0,7.09375,13.4375,98.63769531,32.0,62.0
4020.0,0,7.323529412,13.32352941,97.97404844,34.0,64.0
4030.0,0,7.3,12.86666667,89.50777778,30.0,64.0
4040.0,0,7.5625,12.9375,92.5703125,32.0,62.0
